,geometry,name
0,POINT (103.88226 1.31075),GEYLANG
0,POINT (103.88226 1.37477),HOUGANG
0,POINT (103.88228 1.37477),HOUGANG
0,POINT (103.8823 1.3152),GEYLANG
0,POINT (103.88231 1.30576),KALLANG
0,POINT (103.88233 1.31308),GEYLANG
0,POINT (103.882348 1.32123833333333),GEYLANG
0,POINT (103.88239 1.31309),GEYLANG
0,POINT (103.8824 1.30605),GEYLANG
0,POINT (103.882445833333 1.31476416666667),GEYLANG
0,POINT (103.882453466667 1.34594095),HOUGANG
0,POINT (103.88256 1.38314),HOUGANG
0,POINT (103.8826 1.29593),KALLANG
0,POINT (103.8826295 1.313093),GEYLANG
0,POINT (103.882662616667 1.32142196666667),GEYLANG
0,POINT (103.88269 1.40144),SELETAR
0,POINT (103.883 1.34336),HOUGANG
0,POINT (103.88304 1.3582),HOUGANG
0,POINT (103.88307 1.31345),GEYLANG
0,POINT (103.8831 1.37459),HOUGANG
0,POINT (103.88313 1.31527),GEYLANG
0,POINT (103.88313 1.3197),GEYLANG
0,POINT (103.883269833333 1.31325816666667),GEYLANG
0,POINT (103.883375 1.377165),HOUGANG
0,POINT (103.8834 1.3585),HOUGANG
0,POINT (103.88341 1.31332),GEYLANG
0,POINT (103.883444666667 1.37536766666667),HOUGANG
0,POINT (103.883565166667 1.310954),GEYLANG
0,POINT (103.88362 1.31372),GEYLANG
0,POINT (103.883622 1.35261816666667),HOUGANG
0,POINT (103.88365 1.31064),GEYLANG
0,POINT (103.883685166667 1.31390083333333),GEYLANG
0,POINT (103.88369 1.37126),HOUGANG
0,POINT (103.883787633333 1.30747161666667),GEYLANG
0,POINT (103.88382 1.37786),HOUGANG
0,POINT (103.88383 1.34175),SERANGOON
0,POINT (103.883920166667 1.35177533333333),HOUGANG
0,POINT (103.88398 1.3325),TOA PAYOH
0,POINT (103.884 1.29939),KALLANG
0,POINT (103.884 1.372149),HOUGANG
0,POINT (103.884 1.372188),HOUGANG
0,POINT (103.88403 1.30418),KALLANG
0,POINT (103.88403 1.35867),HOUGANG
0,POINT (103.884127 1.31142833333333),GEYLANG
0,POINT (103.8841605 1.37754933333333),HOUGANG
0,POINT (103.884174666667 1.36882933333333),HOUGANG
0,POINT (103.8842 1.320387),GEYLANG
0,POINT (103.884229833333 1.37234266666667),HOUGANG
0,POINT (103.8842455 1.3465663),HOUGANG
0,POINT (103.884273166667 1.36947966666667),HOUGANG
0,POINT (103.88429 1.307),GEYLANG
0,POINT (103.88431 1.31543),GEYLANG
0,POINT (103.88433 1.36867),HOUGANG
0,POINT (103.88439 1.30202),KALLANG
0,POINT (103.88439 1.30274),KALLANG
0,POINT (103.8844 1.30273),KALLANG
0,POINT (103.8844 1.32206),GEYLANG
0,POINT (103.884435333333 1.30239083333333),KALLANG
0,POINT (103.884435833333 1.3023955),KALLANG
0,POINT (103.88444 1.30274),KALLANG
0,POINT (103.88445 1.35993),HOUGANG
0,POINT (103.88445 1.40144),SELETAR
0,POINT (103.884485666667 1.3716985),HOUGANG
0,POINT (103.88449 1.30323),KALLANG
0,POINT (103.88449 1.33349),TOA PAYOH
0,POINT (103.8845 1.33286),TOA PAYOH
0,POINT (103.88463 1.35962),HOUGANG
0,POINT (103.884633183333 1.35967261666667),HOUGANG
0,POINT (103.88465 1.3949),SENGKANG
0,POINT (103.88466 1.31396),GEYLANG
0,POINT (103.88468 1.30144),KALLANG
0,POINT (103.884715833333 1.31975233333333),GEYLANG
0,POINT (103.884738333333 1.37008583333333),HOUGANG
0,POINT (103.88475 1.35975),HOUGANG
0,POINT (103.884752833333 1.3690435),HOUGANG
0,POINT (103.88481 1.36158),HOUGANG
0,POINT (103.884815 1.3737805),HOUGANG
0,POINT (103.884895433333 1.29812293333333),KALLANG
0,POINT (103.88495 1.3157),GEYLANG
0,POINT (103.88495 1.35994),HOUGANG
0,POINT (103.885112166667 1.35206283333333),HOUGANG
0,POINT (103.88513 1.35163),HOUGANG
0,POINT (103.88517 1.31119),GEYLANG
0,POINT (103.88526 1.29725),KALLANG
0,POINT (103.8853 1.29755),KALLANG
0,POINT (103.88532 1.31563),GEYLANG
0,POINT (103.88535 1.37729),HOUGANG
0,POINT (103.88547 1.37716),HOUGANG
0,POINT (103.88549 1.29944),MARINE PARADE
0,POINT (103.88552 1.35888),HOUGANG
0,POINT (103.88553 1.37396),HOUGANG
0,POINT (103.88557 1.29555),MARINE PARADE
0,POINT (103.885574833333 1.376133),HOUGANG
0,POINT (103.8855835 1.327662),GEYLANG
0,POINT (103.885619666667 1.32766383333333),GEYLANG
0,POINT (103.88564 1.38958),SENGKANG
0,POINT (103.88566 1.37934),HOUGANG
0,POINT (103.88569 1.31994),GEYLANG
0,POINT (103.885698166667 1.30847616666667),GEYLANG
0,POINT (103.88577 1.37429),HOUGANG
0,POINT (103.88579 1.31897),GEYLANG
0,POINT (103.8858 1.36267),HOUGANG
0,POINT (103.885822833333 1.33229816666667),GEYLANG
0,POINT (103.88584 1.32062),GEYLANG
0,POINT (103.88584 1.40133),SELETAR
0,POINT (103.88585 1.3728),HOUGANG
0,POINT (103.88592 1.30779),GEYLANG
0,POINT (103.88593 1.32229),GEYLANG
0,POINT (103.88593 1.36148),HOUGANG
0,POINT (103.885962833333 1.3162745),GEYLANG
0,POINT (103.88598 1.31576),GEYLANG
0,POINT (103.886 1.319785),GEYLANG
0,POINT (103.88602 1.32338),GEYLANG
0,POINT (103.886027666667 1.3494985),HOUGANG
0,POINT (103.8860325 1.3153515),GEYLANG
0,POINT (103.886046833333 1.35136866666667),HOUGANG
0,POINT (103.886098833333 1.3494835),HOUGANG
0,POINT (103.8861 1.31396),GEYLANG
0,POINT (103.8861854 1.3712158),HOUGANG
0,POINT (103.8862 1.37409),HOUGANG
0,POINT (103.88627 1.37269),HOUGANG
0,POINT (103.8863 1.352962),HOUGANG
0,POINT (103.8863 1.370587),HOUGANG
0,POINT (103.88632 1.3139),GEYLANG
0,POINT (103.88634 1.3744),HOUGANG
0,POINT (103.8864568 1.38921336666667),SENGKANG
0,POINT (103.88649 1.31399),GEYLANG
0,POINT (103.8866 1.33924),HOUGANG
0,POINT (103.8866 1.352),HOUGANG
0,POINT (103.88673 1.32847),GEYLANG
0,POINT (103.8868 1.31555),GEYLANG
0,POINT (103.88703 1.3703),HOUGANG
0,POINT (103.88703 1.37461),HOUGANG
0,POINT (103.88723 1.39753),SENGKANG
0,POINT (103.88726 1.39463),SENGKANG
0,POINT (103.8873 1.31915),GEYLANG
0,POINT (103.887309 1.3761275),HOUGANG
0,POINT (103.887329616667 1.38790691666667),SENGKANG
0,POINT (103.887500333333 1.31599583333333),GEYLANG
0,POINT (103.88768 1.31379),GEYLANG
0,POINT (103.88768 1.3138),GEYLANG
0,POINT (103.88779 1.37428),HOUGANG
0,POINT (103.8878 1.31155),GEYLANG
0,POINT (103.8878 1.33674),HOUGANG
0,POINT (103.8878 1.350846),HOUGANG
0,POINT (103.88784 1.29588),MARINE PARADE
0,POINT (103.887869666667 1.35194716666667),HOUGANG
0,POINT (103.88795 1.36331),HOUGANG
0,POINT (103.88798 1.34959),HOUGANG
0,POINT (103.8880055 1.30818733333333),GEYLANG
0,POINT (103.8881 1.388652),SENGKANG
0,POINT (103.88812 1.37459),HOUGANG
0,POINT (103.88816 1.36285),HOUGANG
0,POINT (103.888161833333 1.36645983333333),HOUGANG
0,POINT (103.888178133333 1.32646001666667),GEYLANG
0,POINT (103.88819 1.32566),GEYLANG
0,POINT (103.88819 1.36293),HOUGANG
0,POINT (103.8882 1.388656),SENGKANG
0,POINT (103.8883 1.388106),SENGKANG
0,POINT (103.88831 1.38772),SENGKANG
0,POINT (103.888348166667 1.31431266666667),GEYLANG
0,POINT (103.88839 1.36073),HOUGANG
0,POINT (103.888395166667 1.349175),HOUGANG
0,POINT (103.88845 1.31616),GEYLANG
0,POINT (103.8885 1.36317),HOUGANG
0,POINT (103.88851 1.39896),SENGKANG
0,POINT (103.888687666667 1.3915345),SENGKANG
0,POINT (103.88875 1.33911),HOUGANG
0,POINT (103.8888 1.33901),HOUGANG
0,POINT (103.8888 1.3526),HOUGANG
0,POINT (103.888810833333 1.32633216666667),GEYLANG
0,POINT (103.88882 1.31963),GEYLANG
0,POINT (103.8888295 1.38087316666667),HOUGANG
0,POINT (103.88886 1.36353),HOUGANG
0,POINT (103.88886 1.38217),SENGKANG
0,POINT (103.88889 1.33218),GEYLANG
0,POINT (103.888892533333 1.37211431666667),HOUGANG
0,POINT (103.8889075 1.34983133333333),HOUGANG
0,POINT (103.88892 1.32422),GEYLANG
0,POINT (103.88896 1.35917),HOUGANG
0,POINT (103.889 1.350714),HOUGANG
0,POINT (103.889166 1.38725833333333),SENGKANG
0,POINT (103.88917 1.31948),GEYLANG
0,POINT (103.88918 1.34988),HOUGANG
0,POINT (103.88922 1.31439),GEYLANG
0,POINT (103.88924 1.3314),GEYLANG
0,POINT (103.88925 1.31437),GEYLANG
0,POINT (103.88933 1.38141),HOUGANG
0,POINT (103.8893845 1.35491633333333),HOUGANG
0,POINT (103.889501 1.3760115),HOUGANG
0,POINT (103.889531666667 1.3989865),SENGKANG
0,POINT (103.88955 1.33099),GEYLANG
0,POINT (103.889571666667 1.3989905),SENGKANG
0,POINT (103.8896 1.3144),GEYLANG
0,POINT (103.88961 1.37587),HOUGANG
0,POINT (103.889689833333 1.38101483333333),HOUGANG
0,POINT (103.88974 1.31482),GEYLANG
0,POINT (103.88983 1.32273),GEYLANG
0,POINT (103.889835666667 1.377462),HOUGANG
0,POINT (103.889943333333 1.35265116666667),HOUGANG
0,POINT (103.89014 1.37047),HOUGANG
0,POINT (103.8901895 1.3713465),HOUGANG
0,POINT (103.89026 1.33328),GEYLANG
0,POINT (103.890328833333 1.37874333333333),HOUGANG
0,POINT (103.89039 1.29555),MARINE PARADE
0,POINT (103.89053855 1.31650328333333),GEYLANG
0,POINT (103.89058765 1.29556258333333),MARINE PARADE
0,POINT (103.890605366667 1.3909862),SENGKANG
0,POINT (103.8906325 1.36401533333333),HOUGANG
0,POINT (103.890634 1.39633),SENGKANG
0,POINT (103.89068 1.39436),SENGKANG
0,POINT (103.89068 1.39547),SENGKANG
0,POINT (103.890680666667 1.314786),GEYLANG
0,POINT (103.890696 1.3874625),SENGKANG
0,POINT (103.8907 1.32563),GEYLANG
0,POINT (103.890735666667 1.35505033333333),HOUGANG
0,POINT (103.890765333333 1.378834),HOUGANG
0,POINT (103.8907815 1.38742083333333),SENGKANG
0,POINT (103.890791666667 1.36580116666667),HOUGANG
0,POINT (103.8908015 1.37418933333333),HOUGANG
0,POINT (103.890922833333 1.36366783333333),HOUGANG
0,POINT (103.890949833333 1.38574766666667),SENGKANG
0,POINT (103.89097 1.33754),HOUGANG
0,POINT (103.890984166667 1.3637345),HOUGANG
0,POINT (103.89099 1.32266),GEYLANG
0,POINT (103.891019833333 1.35474833333333),HOUGANG
0,POINT (103.89108 1.32303),GEYLANG
0,POINT (103.891088666667 1.37743483333333),HOUGANG
0,POINT (103.8911 1.359415),HOUGANG
0,POINT (103.891141666667 1.3637025),HOUGANG
0,POINT (103.89116 1.38251),SENGKANG
0,POINT (103.89116 1.38666),SENGKANG
0,POINT (103.891189833333 1.32167),GEYLANG
0,POINT (103.8912 1.39915),SENGKANG
0,POINT (103.89126 1.37921),HOUGANG
0,POINT (103.891261833333 1.37426133333333),HOUGANG
0,POINT (103.8913355 1.391448),SENGKANG
0,POINT (103.89134 1.39923),SENGKANG
0,POINT (103.8914135 1.31503223333333),GEYLANG
0,POINT (103.891460833333 1.31677633333333),GEYLANG
0,POINT (103.89151 1.38674),SENGKANG
0,POINT (103.8916 1.379235),HOUGANG
0,POINT (103.891615333333 1.364328),HOUGANG
0,POINT (103.89188 1.32209),GEYLANG
0,POINT (103.89189 1.38841),SENGKANG
0,POINT (103.8919 1.35823),HOUGANG
0,POINT (103.8919 1.388657),SENGKANG
0,POINT (103.8919 1.388658),SENGKANG
0,POINT (103.891988166667 1.36400316666667),HOUGANG
0,POINT (103.89199 1.31423),GEYLANG
0,POINT (103.89201 1.31485),GEYLANG
0,POINT (103.892044166667 1.3652225),HOUGANG
0,POINT (103.892057666667 1.31685216666667),GEYLANG
0,POINT (103.892067333333 1.359785),HOUGANG
0,POINT (103.8921 1.31786),GEYLANG
0,POINT (103.8922 1.31673),GEYLANG
0,POINT (103.89225 1.31739),GEYLANG
0,POINT (103.892311 1.36526016666667),HOUGANG
0,POINT (103.89233 1.31713),GEYLANG
0,POINT (103.89233 1.31724),GEYLANG
0,POINT (103.8924 1.31688),GEYLANG
0,POINT (103.892495 1.31515533333333),GEYLANG
0,POINT (103.89251 1.36708),HOUGANG
0,POINT (103.89255 1.31708),GEYLANG
0,POINT (103.89256 1.36712),HOUGANG
0,POINT (103.89258385 1.38778628333333),SENGKANG
0,POINT (103.892592833333 1.387614),SENGKANG
0,POINT (103.892705833333 1.38803016666667),SENGKANG
0,POINT (103.8927535 1.3793565),HOUGANG
0,POINT (103.892773333333 1.378687),HOUGANG
0,POINT (103.89278 1.37652),HOUGANG
0,POINT (103.8928 1.31991766666667),GEYLANG
0,POINT (103.8928275 1.31990033333333),GEYLANG
0,POINT (103.89283 1.37343),HOUGANG
0,POINT (103.8929 1.37135),HOUGANG
0,POINT (103.89291 1.31866),GEYLANG
0,POINT (103.893 1.39171),SENGKANG
0,POINT (103.89301 1.38261),SENGKANG
0,POINT (103.89306 1.31901),GEYLANG
0,POINT (103.89308 1.35992),HOUGANG
0,POINT (103.89312 1.38254),SENGKANG
0,POINT (103.8932 1.32368),GEYLANG
0,POINT (103.893206283333 1.29558208333333),MARINE PARADE
0,POINT (103.89321 1.39237),SENGKANG
0,POINT (103.893227833333 1.38819716666667),SENGKANG
0,POINT (103.893286333333 1.36387883333333),HOUGANG
0,POINT (103.89335 1.3974),SENGKANG
0,POINT (103.89336 1.31856),GEYLANG
0,POINT (103.89336 1.39351),SENGKANG
0,POINT (103.893369666667 1.38697266666667),SENGKANG
0,POINT (103.89338 1.31896),GEYLANG
0,POINT (103.89339 1.37369583333333),HOUGANG
0,POINT (103.8934315 1.39415783333333),SENGKANG
0,POINT (103.893453833333 1.3914645),SENGKANG
0,POINT (103.893473166667 1.39143683333333),SENGKANG
0,POINT (103.89356 1.29587),MARINE PARADE
0,POINT (103.89356 1.39102),SENGKANG
0,POINT (103.89372 1.32363),GEYLANG
0,POINT (103.89372 1.38147),SENGKANG
0,POINT (103.89372 1.39327),SENGKANG
0,POINT (103.89374 1.30292),MARINE PARADE
0,POINT (103.89377 1.29554),MARINE PARADE
0,POINT (103.8938 1.38998),SENGKANG
0,POINT (103.893856333333 1.36393583333333),HOUGANG
0,POINT (103.893905416667 1.37109601666667),HOUGANG
0,POINT (103.89394 1.38148),SENGKANG
0,POINT (103.89395 1.32355),GEYLANG
0,POINT (103.894016333333 1.31549466666667),GEYLANG
0,POINT (103.8941 1.401075),PUNGGOL
0,POINT (103.894120666667 1.37591183333333),HOUGANG
0,POINT (103.89413 1.31405),GEYLANG
0,POINT (103.89413 1.31451),GEYLANG
0,POINT (103.89417 1.39141),SENGKANG
0,POINT (103.8941855 1.38355516666667),SENGKANG
0,POINT (103.89426 1.37343),HOUGANG
0,POINT (103.89426 1.39532),SENGKANG
0,POINT (103.8943 1.38889),SENGKANG
0,POINT (103.894322833333 1.3745865),HOUGANG
0,POINT (103.89434 1.38643),SENGKANG
0,POINT (103.89442 1.31075),GEYLANG
0,POINT (103.89444 1.33956),HOUGANG
0,POINT (103.89447 1.39585),SENGKANG
0,POINT (103.894518833333 1.38938466666667),SENGKANG
0,POINT (103.8945655 1.31279516666667),GEYLANG
0,POINT (103.894606833333 1.38573616666667),SENGKANG
0,POINT (103.894682833333 1.36547466666667),HOUGANG
0,POINT (103.89475 1.29619),MARINE PARADE
0,POINT (103.89484 1.39304),SENGKANG
0,POINT (103.89488 1.36936),HOUGANG
0,POINT (103.89493 1.31562),GEYLANG
0,POINT (103.89493 1.32814),GEYLANG
0,POINT (103.894956833333 1.36689466666667),HOUGANG
0,POINT (103.89498 1.39058),SENGKANG
0,POINT (103.89505 1.31564),GEYLANG
0,POINT (103.8951 1.31565),GEYLANG
0,POINT (103.8952145 1.36456666666667),HOUGANG
0,POINT (103.89536 1.29856),MARINE PARADE
0,POINT (103.895455166667 1.40110333333333),PUNGGOL
0,POINT (103.895528833333 1.39365716666667),SENGKANG
0,POINT (103.89553 1.39897),SENGKANG
0,POINT (103.895579 1.374042),HOUGANG
0,POINT (103.89558 1.30758),MARINE PARADE
0,POINT (103.895599666667 1.39434233333333),SENGKANG
0,POINT (103.8956 1.3925),SENGKANG
0,POINT (103.8956 1.39276),SENGKANG
0,POINT (103.895641833333 1.32400433333333),GEYLANG
0,POINT (103.89565 1.3926),SENGKANG
0,POINT (103.895662333333 1.36175816666667),HOUGANG
0,POINT (103.89571 1.39251),SENGKANG
0,POINT (103.89587 1.38575),SENGKANG
0,POINT (103.8959 1.366324),HOUGANG
0,POINT (103.895902833333 1.38827966666667),SENGKANG
0,POINT (103.89592 1.3241),GEYLANG
0,POINT (103.89592 1.3676),HOUGANG
0,POINT (103.8960595 1.33078966666667),GEYLANG
0,POINT (103.89634 1.36931566666667),HOUGANG
0,POINT (103.896402333333 1.37444216666667),HOUGANG
0,POINT (103.89641 1.30481),MARINE PARADE
0,POINT (103.89649 1.38811),SENGKANG
0,POINT (103.89656 1.30405),MARINE PARADE
0,POINT (103.89657 1.39892),SENGKANG
0,POINT (103.896579333333 1.3018405),MARINE PARADE
0,POINT (103.89665 1.38877),SENGKANG
0,POINT (103.89668 1.37462),HOUGANG
0,POINT (103.8967 1.31757),GEYLANG
0,POINT (103.89674 1.33203),GEYLANG
0,POINT (103.89675 1.37074),HOUGANG
0,POINT (103.89675 1.39675),SENGKANG
0,POINT (103.896975866667 1.38864853333333),SENGKANG
0,POINT (103.89701 1.40441),PUNGGOL
0,POINT (103.89708 1.38911583333333),SENGKANG
0,POINT (103.897164333333 1.38952433333333),SENGKANG
0,POINT (103.897173666667 1.39021733333333),SENGKANG
0,POINT (103.897202166667 1.39006),SENGKANG
0,POINT (103.89721 1.40336),PUNGGOL
0,POINT (103.8973 1.30211),MARINE PARADE
0,POINT (103.89732 1.30152),MARINE PARADE
0,POINT (103.89734 1.33897),BEDOK
0,POINT (103.8975 1.30005),MARINE PARADE
0,POINT (103.89766 1.3751),HOUGANG
0,POINT (103.89769 1.30969),GEYLANG
0,POINT (103.8977 1.383555),SENGKANG
0,POINT (103.89771 1.39946),PUNGGOL
0,POINT (103.89796 1.33159),GEYLANG
0,POINT (103.89797 1.33169),GEYLANG
0,POINT (103.8982 1.29752),MARINE PARADE
0,POINT (103.898269 1.40535266666667),PUNGGOL
0,POINT (103.898304166667 1.36917266666667),HOUGANG
0,POINT (103.898503333333 1.39026416666667),SENGKANG
0,POINT (103.898529166667 1.37010816666667),HOUGANG
0,POINT (103.89856 1.37279),HOUGANG
0,POINT (103.898573833333 1.33976666666667),BEDOK
0,POINT (103.8986155 1.35424916666667),PAYA LEBAR
0,POINT (103.8986425 1.36679816666667),HOUGANG
0,POINT (103.89865 1.33225),GEYLANG
0,POINT (103.898662166667 1.3679105),HOUGANG
0,POINT (103.898681833333 1.3698155),HOUGANG
0,POINT (103.898685666667 1.370146),HOUGANG
0,POINT (103.898707666667 1.36959433333333),HOUGANG
0,POINT (103.89878 1.3836),SENGKANG
0,POINT (103.8989045 1.37024833333333),HOUGANG
0,POINT (103.898962666667 1.38664116666667),SENGKANG
0,POINT (103.898973333333 1.40873333333333),PUNGGOL
0,POINT (103.8989935 1.3702475),HOUGANG
0,POINT (103.899 1.395928),SENGKANG
0,POINT (103.8991 1.38762),SENGKANG
0,POINT (103.899228 1.38894733333333),SENGKANG
0,POINT (103.89927 1.37381),HOUGANG
0,POINT (103.89934 1.36738),HOUGANG
0,POINT (103.89939 1.38357),SENGKANG
0,POINT (103.8994 1.390858),SENGKANG
0,POINT (103.89948 1.39622),SENGKANG
0,POINT (103.89954 1.38697),SENGKANG
0,POINT (103.89971 1.414),PUNGGOL
0,POINT (103.899779333333 1.3998515),PUNGGOL
0,POINT (103.89997 1.39866),SENGKANG
0,POINT (103.89998 1.31649),GEYLANG
0,POINT (103.89999 1.30955),GEYLANG
0,POINT (103.9001 1.393663),SENGKANG
0,POINT (103.9001185 1.31623333333333),GEYLANG
0,POINT (103.90012 1.39201),SENGKANG
0,POINT (103.900168666667 1.406722),PUNGGOL
0,POINT (103.90024 1.33004),GEYLANG
0,POINT (103.90024 1.37509),HOUGANG
0,POINT (103.90025 1.3698),HOUGANG
0,POINT (103.900251233333 1.3815417),SENGKANG
0,POINT (103.900258666667 1.30305883333333),MARINE PARADE
0,POINT (103.900337333333 1.31793316666667),GEYLANG
0,POINT (103.90035 1.36247),HOUGANG
0,POINT (103.90038 1.405),PUNGGOL
0,POINT (103.90041 1.32672),GEYLANG
0,POINT (103.90052 1.3256),GEYLANG
0,POINT (103.90053 1.30298),MARINE PARADE
0,POINT (103.9006 1.312812),GEYLANG
0,POINT (103.90099 1.31144),GEYLANG
0,POINT (103.90099 1.32508),GEYLANG
0,POINT (103.901066333333 1.33028983333333),GEYLANG
0,POINT (103.901083166667 1.38336533333333),SENGKANG
0,POINT (103.90111 1.30469),MARINE PARADE
0,POINT (103.901185666667 1.39910733333333),PUNGGOL
0,POINT (103.9013 1.39381),SENGKANG
0,POINT (103.90132 1.30353),MARINE PARADE
0,POINT (103.90132 1.39435),SENGKANG
0,POINT (103.90135 1.35537),PAYA LEBAR
0,POINT (103.90135 1.40576),PUNGGOL
0,POINT (103.9014 1.39399),SENGKANG
0,POINT (103.90141 1.35507),PAYA LEBAR
0,POINT (103.90147 1.35588),PAYA LEBAR
0,POINT (103.90164 1.30923),MARINE PARADE
0,POINT (103.90164 1.35635),PAYA LEBAR
0,POINT (103.90167 1.40573),PUNGGOL
0,POINT (103.90168 1.30924),MARINE PARADE
0,POINT (103.901722833333 1.3058655),MARINE PARADE
0,POINT (103.9017325 1.305897),MARINE PARADE
0,POINT (103.9017865 1.32031),GEYLANG
0,POINT (103.9018 1.39405),SENGKANG
0,POINT (103.901882166667 1.37588283333333),HOUGANG
0,POINT (103.901925666667 1.3991305),PUNGGOL
0,POINT (103.902 1.32042),GEYLANG
0,POINT (103.90208 1.31702),GEYLANG
0,POINT (103.902196333333 1.35673733333333),PAYA LEBAR
0,POINT (103.9022 1.38419),SENGKANG
0,POINT (103.9022765 1.3613745),HOUGANG
0,POINT (103.9023 1.361232),HOUGANG
0,POINT (103.90231 1.30842),MARINE PARADE
0,POINT (103.90234 1.40208),PUNGGOL
0,POINT (103.90243 1.38383),SENGKANG
0,POINT (103.9024435 1.3955805),SENGKANG
0,POINT (103.9025 1.360752),HOUGANG
0,POINT (103.90259 1.38154),SENGKANG
0,POINT (103.902600833333 1.36136866666667),HOUGANG
0,POINT (103.902610166667 1.3613725),HOUGANG
0,POINT (103.90265 1.31714),GEYLANG
0,POINT (103.902727 1.3886545),SENGKANG
0,POINT (103.90287 1.30877),MARINE PARADE
0,POINT (103.902919266667 1.40233798333333),PUNGGOL
0,POINT (103.90295 1.31997),GEYLANG
0,POINT (103.90296 1.32977),GEYLANG
0,POINT (103.90298 1.38173),SENGKANG
0,POINT (103.9030215 1.393081),SENGKANG
0,POINT (103.90303 1.31733),GEYLANG
0,POINT (103.90303 1.40085),PUNGGOL
0,POINT (103.9031 1.35903),PAYA LEBAR
0,POINT (103.90311 1.30479),MARINE PARADE
0,POINT (103.90317 1.38181),SENGKANG
0,POINT (103.9032 1.30839),MARINE PARADE
0,POINT (103.90324 1.38038),SENGKANG
0,POINT (103.90326 1.30156),MARINE PARADE
0,POINT (103.90332 1.31735),GEYLANG
0,POINT (103.903435166667 1.393091),SENGKANG
0,POINT (103.9035 1.383763),SENGKANG
0,POINT (103.90353 1.38011),HOUGANG
0,POINT (103.903686333333 1.40460483333333),PUNGGOL
0,POINT (103.90369 1.39722),PUNGGOL
0,POINT (103.903752 1.38276383333333),SENGKANG
0,POINT (103.90376 1.31897),GEYLANG
0,POINT (103.903922666667 1.32793966666667),GEYLANG
0,POINT (103.90393 1.39751),PUNGGOL
0,POINT (103.904070833333 1.317409),GEYLANG
0,POINT (103.90409 1.39778),PUNGGOL
0,POINT (103.904189333333 1.32795516666667),GEYLANG
0,POINT (103.9042 1.31909),GEYLANG
0,POINT (103.90422 1.33018),BEDOK
0,POINT (103.904297166667 1.3943305),SENGKANG
0,POINT (103.90431 1.38418),SENGKANG
0,POINT (103.9045 1.330156),BEDOK
0,POINT (103.904534166667 1.3223985),GEYLANG
0,POINT (103.904583166667 1.328534),GEYLANG
0,POINT (103.90468 1.38984),SENGKANG
0,POINT (103.90474 1.32158),GEYLANG
0,POINT (103.904802666667 1.39443633333333),SENGKANG
0,POINT (103.905 1.31937),BEDOK
0,POINT (103.905 1.32066),GEYLANG
0,POINT (103.90503 1.40332),PUNGGOL
0,POINT (103.90504 1.31741),GEYLANG
0,POINT (103.90512 1.32146),GEYLANG
0,POINT (103.90516 1.39968),PUNGGOL
0,POINT (103.90523 1.4001),PUNGGOL
0,POINT (103.9053 1.31772),BEDOK
0,POINT (103.90558 1.41009),PUNGGOL
0,POINT (103.90571 1.39973),PUNGGOL
0,POINT (103.905731166667 1.32236666666667),BEDOK
0,POINT (103.90577 1.38844),SENGKANG
0,POINT (103.90589 1.30467),MARINE PARADE
0,POINT (103.906 1.39904),PUNGGOL
0,POINT (103.906030333333 1.4035065),PUNGGOL
0,POINT (103.90611 1.3911),SENGKANG
0,POINT (103.90614 1.39951),PUNGGOL
0,POINT (103.906166366667 1.39155056666667),SENGKANG
0,POINT (103.90617 1.39271),SENGKANG
0,POINT (103.90628 1.38862),SENGKANG
0,POINT (103.906418833333 1.391347),SENGKANG
0,POINT (103.906512333333 1.4100835),PUNGGOL
0,POINT (103.90682 1.39048),SENGKANG
0,POINT (103.907087416667 1.33233101666667),BEDOK
0,POINT (103.9072 1.38626),SENGKANG
0,POINT (103.907442666667 1.33415216666667),BEDOK
0,POINT (103.90745 1.3863885),SENGKANG
0,POINT (103.90745 1.38673),SENGKANG
0,POINT (103.907476833333 1.32318216666667),BEDOK
0,POINT (103.907483333333 1.323187),BEDOK
0,POINT (103.907489833333 1.40306316666667),PUNGGOL
0,POINT (103.907563833333 1.3942355),PUNGGOL
0,POINT (103.907680833333 1.33258733333333),BEDOK
0,POINT (103.90776 1.32681),BEDOK
0,POINT (103.9078 1.36918),PAYA LEBAR
0,POINT (103.9078 1.39749),PUNGGOL
0,POINT (103.90782 1.31046),MARINE PARADE
0,POINT (103.907828066667 1.39379768333333),PUNGGOL
0,POINT (103.907995833333 1.391995),SENGKANG
0,POINT (103.9081 1.392972),SENGKANG
0,POINT (103.90813 1.32332),BEDOK
0,POINT (103.908177166667 1.38724966666667),SENGKANG
0,POINT (103.90821 1.40157),PUNGGOL
0,POINT (103.9083 1.396809),PUNGGOL
0,POINT (103.90836 1.30819),MARINE PARADE
0,POINT (103.9084565 1.39309583333333),PUNGGOL
0,POINT (103.908611666667 1.39252833333333),PUNGGOL
0,POINT (103.90868 1.38866),SENGKANG
0,POINT (103.9087 1.310819),BEDOK
0,POINT (103.9087065 1.38966716666667),SENGKANG
0,POINT (103.90874 1.32715),BEDOK
0,POINT (103.9088208 1.39377861666667),PUNGGOL
0,POINT (103.908963 1.398089),PUNGGOL
0,POINT (103.90899 1.39218),PUNGGOL
0,POINT (103.90903 1.32196),BEDOK
0,POINT (103.90911 1.40015),PUNGGOL
0,POINT (103.909139333333 1.33274783333333),BEDOK
0,POINT (103.909311166667 1.4060125),PUNGGOL
0,POINT (103.90938 1.37711),SENGKANG
